Gender,Name,Time,Distance,T/K,moyenne/athlete/5k,moyenne/générale/5k,Rapport(Athlete/moyenne)5k au km,moyenne/athlete/10k,moyenne/générale/10k,Rapport(Athlete/moyenne)10k au km,moyenne/athlete/21k,moyenne/générale/21k,Rapport(Athlete/moyenne)21k au km,moyenne/athlete/42k,moyenne/générale/42k,Rapport(Athlete/moyenne)42k au km,Score/athlete,Score/athlete/moyenne,Code,Question,Reponse
F,l10338,4032.0,10000,6.72,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10339,4034.0,10000,6.723333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10343,4060.0,10000,6.766666666666667,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10346,4077.0,10000,6.795,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10347,4079.0,10000,6.798333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10350,4220.0,10000,7.033333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10351,4253.0,10000,7.088333333333334,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10352,4253.0,10000,7.088333333333334,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10353,4342.0,10000,7.236666666666666,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10354,4360.0,10000,7.266666666666667,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10356,4414.0,10000,7.3566666666666665,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10357,4424.0,10000,7.373333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10361,4667.0,10000,7.778333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10364,5414.0,10000,9.023333333333333,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
F,l10365,5660.0,10000,9.433333333333334,,5.4690697674418605,,,5.9621578947368405,,,6.075757133119096,,,6.716319444444444,,0.0,0.0,,,
M,l210,4477.0,21000,3.5531746031746034,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l211,4627.0,21000,3.6722222222222225,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l212,4676.0,21000,3.711111111111111,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l213,4747.0,21000,3.7674603174603174,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l214,4796.0,21000,3.806349206349206,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l215,4808.0,21000,3.815873015873016,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l216,4885.0,21000,3.876984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l217,4948.0,21000,3.926984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l218,4966.0,21000,3.9412698412698415,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l219,5066.0,21000,4.020634920634921,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2110,5084.0,21000,4.034920634920635,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2111,5139.0,21000,4.078571428571428,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2112,5187.0,21000,4.116666666666666,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2113,5200.0,21000,4.126984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2114,5232.0,21000,4.152380952380953,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2115,5285.0,21000,4.194444444444445,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2116,5312.0,21000,4.215873015873016,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2117,5331.0,21000,4.230952380952381,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2118,5341.0,21000,4.238888888888889,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2119,5377.0,21000,4.267460317460317,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2120,5379.0,21000,4.26904761904762,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2121,5397.0,21000,4.283333333333333,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2122,5404.0,21000,4.288888888888889,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2123,5419.0,21000,4.300793650793651,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2124,5432.0,21000,4.311111111111112,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2125,5439.0,21000,4.316666666666666,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2127,5476.0,21000,4.346031746031746,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2128,5482.0,21000,4.35079365079365,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2129,5484.0,21000,4.352380952380953,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2130,5492.0,21000,4.358730158730158,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2131,5496.0,21000,4.361904761904762,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2132,5517.0,21000,4.378571428571429,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2133,5527.0,21000,4.386507936507937,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2134,5529.0,21000,4.388095238095238,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2135,5541.0,21000,4.397619047619047,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2136,5563.0,21000,4.415079365079365,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2137,5567.0,21000,4.418253968253968,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2138,5587.0,21000,4.434126984126984,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2139,5614.0,21000,4.455555555555555,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2140,5615.0,21000,4.4563492063492065,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2141,5616.0,21000,4.457142857142857,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2142,5632.0,21000,4.46984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2143,5642.0,21000,4.477777777777778,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2144,5647.0,21000,4.481746031746032,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2145,5686.0,21000,4.512698412698413,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2146,5703.0,21000,4.526190476190476,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2147,5704.0,21000,4.526984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2148,5711.0,21000,4.532539682539682,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2149,5712.0,21000,4.533333333333333,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2150,5748.0,21000,4.561904761904762,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2151,5753.0,21000,4.565873015873016,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2152,5760.0,21000,4.571428571428571,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2154,5777.0,21000,4.584920634920635,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2156,5812.0,21000,4.612698412698412,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2159,5846.0,21000,4.63968253968254,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2160,5879.0,21000,4.665873015873016,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2162,5907.0,21000,4.688095238095238,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2164,5940.0,21000,4.7142857142857135,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2165,5970.0,21000,4.738095238095238,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2166,5971.0,21000,4.738888888888889,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2167,5975.0,21000,4.742063492063492,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2169,5984.0,21000,4.749206349206349,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2170,5988.0,21000,4.752380952380952,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2172,6049.0,21000,4.800793650793651,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2173,6060.0,21000,4.809523809523809,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2174,6061.0,21000,4.81031746031746,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2175,6073.0,21000,4.8198412698412705,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2176,6078.0,21000,4.823809523809524,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2177,6080.0,21000,4.825396825396825,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2181,6129.0,21000,4.864285714285714,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2182,6186.0,21000,4.909523809523809,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2184,6204.0,21000,4.923809523809524,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2186,6233.0,21000,4.946825396825397,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2187,6240.0,21000,4.9523809523809526,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2188,6242.0,21000,4.953968253968254,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2191,6268.0,21000,4.974603174603175,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2192,6276.0,21000,4.98095238095238,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2193,6277.0,21000,4.981746031746032,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2194,6296.0,21000,4.996825396825397,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2195,6298.0,21000,4.998412698412698,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2196,6307.0,21000,5.0055555555555555,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2197,6309.0,21000,5.007142857142857,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2198,6313.0,21000,5.01031746031746,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l2199,6317.0,21000,5.0134920634920634,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21103,6333.0,21000,5.026190476190476,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21105,6338.0,21000,5.03015873015873,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21106,6349.0,21000,5.038888888888889,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21107,6354.0,21000,5.042857142857143,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21108,6360.0,21000,5.0476190476190474,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21109,6392.0,21000,5.073015873015874,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21110,6433.0,21000,5.105555555555555,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21112,6462.0,21000,5.128571428571429,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21113,6475.0,21000,5.138888888888888,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21114,6483.0,21000,5.145238095238096,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21116,6497.0,21000,5.156349206349207,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21117,6514.0,21000,5.16984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21119,6547.0,21000,5.196031746031746,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21120,6569.0,21000,5.213492063492064,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21121,6587.0,21000,5.227777777777778,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21122,6588.0,21000,5.228571428571429,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21123,6591.0,21000,5.23095238095238,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21124,6592.0,21000,5.231746031746032,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21126,6612.0,21000,5.247619047619048,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21127,6618.0,21000,5.252380952380952,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21128,6619.0,21000,5.253174603174603,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21129,6622.0,21000,5.2555555555555555,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21131,6627.0,21000,5.2595238095238095,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21133,6642.0,21000,5.271428571428571,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21134,6649.0,21000,5.276984126984127,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21136,6654.0,21000,5.280952380952381,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21137,6656.0,21000,5.282539682539682,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21138,6676.0,21000,5.298412698412699,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21139,6678.0,21000,5.3,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21140,6684.0,21000,5.304761904761905,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
M,l21142,6722.0,21000,5.334920634920635,,4.912042042042042,,,5.2072388059701495,,,5.305701249904149,,,5.752294685990339,,0.0,0.0,,,
