Gender,Name,Time,Distance,average_speed,K/H
M,l2182,6186.0,21000.0,3.3947623666343354,12.221144519883609
M,l2184,6204.0,21000.0,3.3849129593810443,12.18568665377176
M,l2186,6233.0,21000.0,3.3691641264238728,12.128990855125942
M,l2187,6240.0,21000.0,3.3653846153846154,12.115384615384617
M,l2188,6242.0,21000.0,3.364306312079462,12.111502723486062
M,l2191,6268.0,21000.0,3.3503509891512446,12.06126356094448
M,l2192,6276.0,21000.0,3.3460803059273423,12.045889101338432
M,l2193,6277.0,21000.0,3.345547235940736,12.04397004938665
M,l2194,6296.0,21000.0,3.335451080050826,12.007623888182977
M,l2195,6298.0,21000.0,3.334391870435059,12.003810733566212
M,l2196,6307.0,21000.0,3.329633740288568,11.986681465038844
M,l2197,6309.0,21000.0,3.328578221588207,11.982881597717546
M,l2198,6313.0,21000.0,3.3264691905591635,11.975289086012989
M,l2199,6317.0,21000.0,3.3243628304574955,11.967706189646984
M,l21103,6333.0,21000.0,3.3159639981051634,11.937470393178588
M,l21105,6338.0,21000.0,3.313348059324708,11.928053013568949
M,l21106,6349.0,21000.0,3.3076074972436604,11.907386990077176
M,l21107,6354.0,21000.0,3.305004721435316,11.898016997167138
M,l21108,6360.0,21000.0,3.30188679245283,11.88679245283019
M,l21109,6392.0,21000.0,3.285356695869837,11.827284105131415
M,l21110,6433.0,21000.0,3.264417845484222,11.7519042437432
M,l21112,6462.0,21000.0,3.2497678737233056,11.6991643454039
M,l21113,6475.0,21000.0,3.2432432432432434,11.675675675675675
M,l21114,6483.0,21000.0,3.239241092086997,11.661267931513189
M,l21116,6497.0,21000.0,3.232261043558565,11.636139756810834
M,l21117,6514.0,21000.0,3.223825606386245,11.60577218299048
M,l21119,6547.0,21000.0,3.207575989002597,11.547273560409346
M,l21120,6569.0,21000.0,3.196833612421982,11.508601004719134
M,l21121,6587.0,21000.0,3.1880977683315623,11.477151965993624
M,l21122,6588.0,21000.0,3.1876138433515484,11.475409836065571
M,l21123,6591.0,21000.0,3.186162949476559,11.470186618115612
M,l21124,6592.0,21000.0,3.1856796116504853,11.468446601941746
M,l21126,6612.0,21000.0,3.176043557168784,11.433756805807622
M,l21127,6618.0,21000.0,3.173164097914778,11.4233907524932
M,l21128,6619.0,21000.0,3.172684695573349,11.42166490406406
M,l21129,6622.0,21000.0,3.171247357293869,11.416490486257928
M,l21131,6627.0,21000.0,3.168854685378,11.407876867360798
M,l21133,6642.0,21000.0,3.161698283649504,11.382113821138212
M,l21134,6649.0,21000.0,3.1583696796510754,11.370130846743873
M,l21136,6654.0,21000.0,3.1559963931469794,11.361587015329125
M,l21137,6656.0,21000.0,3.155048076923077,11.358173076923078
M,l21138,6676.0,21000.0,3.145596165368484,11.324146195326543
M,l21139,6678.0,21000.0,3.1446540880503147,11.320754716981131
M,l21140,6684.0,21000.0,3.141831238779174,11.310592459605026
M,l21142,6722.0,21000.0,3.1240702171972625,11.246652781910145
M,l21143,6727.0,21000.0,3.121748178980229,11.238293444328823
M,l21144,6730.0,21000.0,3.1203566121842496,11.233283803863298
M,l21145,6730.0,21000.0,3.1203566121842496,11.233283803863298
M,l21147,6759.0,21000.0,3.1069684864624945,11.18508655126498
M,l21148,6790.0,21000.0,3.09278350515464,11.134020618556702
M,l21149,6801.0,21000.0,3.0877812086457874,11.116012351124835
M,l21150,6802.0,21000.0,3.087327256689209,11.114378124081153
M,l21151,6812.0,21000.0,3.082795067527892,11.098062243100411
M,l21152,6812.0,21000.0,3.082795067527892,11.098062243100411
M,l21153,6816.0,21000.0,3.080985915492957,11.091549295774646
M,l21154,6822.0,21000.0,3.0782761653474053,11.08179419525066
M,l21156,6844.0,21000.0,3.068381063705436,11.046171829339569
M,l21157,6855.0,21000.0,3.063457330415755,11.028446389496718
M,l21158,6856.0,21000.0,3.063010501750292,11.02683780630105
M,l21163,6902.0,21000.0,3.042596348884381,10.953346855983773
M,l21164,6907.0,21000.0,3.0403938033878672,10.945417692196322
M,l21165,6922.0,21000.0,3.0338052585957818,10.921698930944814
M,l21168,6948.0,21000.0,3.022452504317789,10.88082901554404
M,l21170,6950.0,21000.0,3.021582733812949,10.87769784172662
M,l21173,6960.0,21000.0,3.0172413793103448,10.86206896551724
M,l21174,6960.0,21000.0,3.0172413793103448,10.86206896551724
M,l21178,6972.0,21000.0,3.0120481927710845,10.843373493975903
M,l21182,7007.0,21000.0,2.997002997002997,10.78921078921079
M,l21185,7040.0,21000.0,2.9829545454545454,10.738636363636363
M,l21186,7043.0,21000.0,2.981683941502201,10.734062189407924
M,l21187,7043.0,21000.0,2.981683941502201,10.734062189407924
M,l21188,7061.0,21000.0,2.974082991077751,10.706698767879905
M,l21190,7066.0,21000.0,2.9719784885366543,10.699122558731956
M,l21194,7111.0,21000.0,2.953171143299114,10.631416115876812
M,l21195,7112.0,21000.0,2.952755905511811,10.62992125984252
M,l21198,7146.0,21000.0,2.938706968933669,10.579345088161208
M,l21199,7152.0,21000.0,2.936241610738255,10.570469798657715
M,l21200,7163.0,21000.0,2.9317325143096467,10.554237051514727
M,l21203,7215.0,21000.0,2.9106029106029108,10.47817047817048
M,l21205,7222.0,21000.0,2.9077817779008583,10.468014400443089
M,l21207,7237.0,21000.0,2.9017548708028187,10.446317534890149
M,l21211,7279.0,21000.0,2.885011677428218,10.386042038741586
M,l21213,7286.0,21000.0,2.8822399121603075,10.376063683777106
M,l21215,7296.0,21000.0,2.8782894736842106,10.361842105263158
M,l21216,7305.0,21000.0,2.8747433264887063,10.349075975359344
M,l21217,7309.0,21000.0,2.8731700643042823,10.343412231495416
M,l21221,7358.0,21000.0,2.8540364229410167,10.27453112258766
M,l21222,7372.0,21000.0,2.848616386326641,10.255018990775907
M,l21223,7372.0,21000.0,2.848616386326641,10.255018990775907
M,l21230,7482.0,21000.0,2.806736166800321,10.104250200481154
M,l21233,7501.0,21000.0,2.799626716437808,10.07865617917611
M,l21234,7502.0,21000.0,2.7992535323913623,10.077312716608905
M,l21236,7505.0,21000.0,2.798134576948701,10.073284477015324
M,l21237,7520.0,21000.0,2.792553191489361,10.0531914893617
M,l21241,7552.0,21000.0,2.780720338983051,10.010593220338984
M,l21245,7588.0,21000.0,2.7675276752767526,9.96309963099631
M,l21246,7592.0,21000.0,2.766069546891465,9.957850368809272
M,l21248,7601.0,21000.0,2.7627943691619525,9.946059728983029
M,l21251,7632.0,21000.0,2.751572327044025,9.90566037735849
M,l21252,7664.0,21000.0,2.740083507306889,9.8643006263048
M,l21257,7700.0,21000.0,2.727272727272727,9.818181818181818
M,l21258,7750.0,21000.0,2.7096774193548385,9.75483870967742
M,l21263,7786.0,21000.0,2.697148728487028,9.7097354225533
M,l21267,7797.0,21000.0,2.693343593689881,9.696036937283573
M,l21272,7844.0,21000.0,2.6772055073941865,9.637939826619071
M,l21274,7879.0,21000.0,2.665312856961543,9.595126285061555
M,l21277,7932.0,21000.0,2.6475037821482603,9.531013615733736
M,l21278,7934.0,21000.0,2.646836400302496,9.528611041088984
M,l21284,8011.0,21000.0,2.6213955810760203,9.437024091873672
M,l21286,8028.0,21000.0,2.615844544095665,9.417040358744394
M,l21292,8077.0,21000.0,2.5999752383310635,9.359910857991828
M,l21295,8117.0,21000.0,2.587162744856474,9.313785881483309
M,l21298,8137.0,21000.0,2.5808037360206466,9.290893449674329
M,l21301,8171.0,21000.0,2.570064863541794,9.252233508750455
M,l21304,8198.0,21000.0,2.561600390339107,9.221761405220786
M,l21306,8241.0,21000.0,2.548234437568256,9.173643975245724
M,l21311,8289.0,21000.0,2.5334781035106766,9.120521172638435
M,l21313,8293.0,21000.0,2.532256119618956,9.116122030628242
M,l21316,8302.0,21000.0,2.5295109612141653,9.106239460370997
M,l21321,8343.0,21000.0,2.5170801869831,9.061488673139158
M,l21322,8344.0,21000.0,2.5167785234899327,9.060402684563758
M,l21324,8395.0,21000.0,2.501488981536629,9.005360333531865
M,l21325,8396.0,21000.0,2.501191043353978,9.004287756074321
M,l21331,8705.0,21000.0,2.4124066628374496,8.684663986214819
M,l21332,8726.0,21000.0,2.4066009626403853,8.663763465505387
M,l21333,8728.0,21000.0,2.406049495875344,8.661778185151237
M,l21334,8744.0,21000.0,2.401646843549863,8.645928636779507
M,l21337,8823.0,21000.0,2.380142808568514,8.568514110846651
M,l21346,9107.0,21000.0,2.3059185242121445,8.30130668716372
M,l21348,9157.0,21000.0,2.293327509009501,8.255979032434203
M,l21351,9216.0,21000.0,2.278645833333333,8.203125
M,l21352,9239.0,21000.0,2.2729732655049246,8.182703755817728
M,l21353,9242.0,21000.0,2.272235446872972,8.180047608742697
M,l21360,9561.0,21000.0,2.196422968308754,7.907122685911515
M,l21362,9588.0,21000.0,2.1902377972465583,7.88485607008761
M,l21368,12149.0,21000.0,1.7285373281751584,6.222734381430571
M,l21375,7847.0,21000.0,2.6761819803746656,9.634255129348796
F,l2153,5764.0,21000.0,3.643303261623872,13.11589174184594
F,l2155,5808.0,21000.0,3.615702479338843,13.016528925619836
F,l2157,5817.0,21000.0,3.610108303249097,12.99638989169675
F,l2158,5820.0,21000.0,3.608247422680413,12.989690721649486
F,l2161,5902.0,21000.0,3.558115892917655,12.809217214503557
F,l2163,5937.0,21000.0,3.537139969681657,12.733703890853969
F,l2168,5981.0,21000.0,3.5111185420498243,12.640026751379368
F,l2171,6027.0,21000.0,3.484320557491289,12.54355400696864
F,l2178,6086.0,21000.0,3.45054222806441,12.421952021031878
F,l2179,6093.0,21000.0,3.4465780403742,12.40768094534712
F,l2180,6114.0,21000.0,3.434739941118744,12.365063788027475
F,l2183,6190.0,21000.0,3.392568659127625,12.21324717285945
F,l2185,6205.0,21000.0,3.3843674456083805,12.18372280419017
F,l2189,6248.0,21000.0,3.361075544174136,12.099871959026888
F,l2190,6253.0,21000.0,3.358387973772589,12.090196705581322
F,l21100,6319.0,21000.0,3.32331065041937,11.963918341509732
F,l21101,6325.0,21000.0,3.3201581027667983,11.952569169960476
F,l21102,6332.0,21000.0,3.3164876816171827,11.939355653821858
F,l21104,6338.0,21000.0,3.313348059324708,11.928053013568949
F,l21111,6442.0,21000.0,3.259857187208941,11.73548587395219
F,l21115,6491.0,21000.0,3.235248806039131,11.646895701740872
F,l21118,6529.0,21000.0,3.216419053453821,11.579108592433755
F,l21125,6592.0,21000.0,3.1856796116504853,11.468446601941746
F,l21130,6623.0,21000.0,3.170768533897025,11.414766722029292
F,l21132,6629.0,21000.0,3.167898627243928,11.40443505807814
F,l21135,6652.0,21000.0,3.156945279615153,11.365003006614552
F,l21141,6687.0,21000.0,3.140421713772992,11.305518169582772
F,l21146,6732.0,21000.0,3.119429590017825,11.229946524064172
F,l21155,6838.0,21000.0,3.0710734132787363,11.05586428780345
F,l21159,6859.0,21000.0,3.061670797492346,11.022014870972445
F,l21160,6860.0,21000.0,3.061224489795918,11.020408163265303
F,l21161,6863.0,21000.0,3.059886347078537,11.015590849482734
F,l21162,6891.0,21000.0,3.04745319982586,10.970831519373096
F,l21166,6924.0,21000.0,3.032928942807626,10.918544194107453
F,l21167,6924.0,21000.0,3.032928942807626,10.918544194107453
F,l21169,6950.0,21000.0,3.021582733812949,10.87769784172662
F,l21171,6952.0,21000.0,3.0207134637514383,10.874568469505178
F,l21172,6957.0,21000.0,3.0185424752048298,10.866752910737386
F,l21175,6961.0,21000.0,3.01680792989513,10.860508547622466
F,l21176,6962.0,21000.0,3.016374604998564,10.858948577994829
F,l21177,6972.0,21000.0,3.0120481927710845,10.843373493975903
F,l21179,6980.0,21000.0,3.008595988538682,10.830945558739256
F,l21180,6987.0,21000.0,3.0055817947617003,10.82009446114212
F,l21181,7001.0,21000.0,2.999571489787173,10.798457363233824
F,l21183,7022.0,21000.0,2.9906009683850754,10.76616348618627
F,l21184,7038.0,21000.0,2.9838022165387894,10.74168797953964
F,l21189,7063.0,21000.0,2.9732408325074333,10.70366699702676
F,l21191,7075.0,21000.0,2.968197879858657,10.685512367491167
F,l21192,7107.0,21000.0,2.9548332629801606,10.63739974672858
F,l21193,7111.0,21000.0,2.953171143299114,10.631416115876812
F,l21196,7126.0,21000.0,2.9469548133595285,10.609037328094304
F,l21197,7143.0,21000.0,2.9399412011759765,10.583788324233517
F,l21201,7179.0,21000.0,2.9251984956122024,10.530714584203928
F,l21202,7194.0,21000.0,2.9190992493744785,10.508757297748122
F,l21204,7219.0,21000.0,2.908990164842776,10.472364593433992
F,l21206,7226.0,21000.0,2.906172156102961,10.46221976197066
F,l21208,7253.0,21000.0,2.8953536467668552,10.42327312836068
F,l21209,7269.0,21000.0,2.8889806025588114,10.40033016921172
F,l21210,7276.0,21000.0,2.886201209455745,10.390324354040684
F,l21212,7279.0,21000.0,2.885011677428218,10.386042038741586
F,l21214,7291.0,21000.0,2.8802633383623646,10.368948018104511
F,l21218,7324.0,21000.0,2.8672856362643366,10.322228290551612
F,l21219,7324.0,21000.0,2.8672856362643366,10.322228290551612
F,l21220,7330.0,21000.0,2.8649386084583903,10.313778990450206
F,l21224,7386.0,21000.0,2.843216896831844,10.23558082859464
F,l21225,7422.0,21000.0,2.8294260307194827,10.185933710590138
F,l21226,7422.0,21000.0,2.8294260307194827,10.185933710590138
F,l21227,7423.0,21000.0,2.8290448605685032,10.184561498046612
F,l21228,7439.0,21000.0,2.822960075278935,10.162656271004169
F,l21229,7456.0,21000.0,2.8165236051502145,10.139484978540771
F,l21231,7488.0,21000.0,2.80448717948718,10.096153846153843
F,l21232,7496.0,21000.0,2.8014941302027747,10.08537886872999
F,l21235,7504.0,21000.0,2.798507462686567,10.07462686567164
F,l21238,7521.0,21000.0,2.792181890706023,10.051854806541684
F,l21239,7544.0,21000.0,2.7836691410392365,10.02120890774125
F,l21240,7550.0,21000.0,2.781456953642384,10.013245033112582
F,l21242,7563.0,21000.0,2.7766759222530744,9.996033320111067
F,l21243,7570.0,21000.0,2.774108322324967,9.986789960369885
F,l21244,7575.0,21000.0,2.772277227722772,9.980198019801978
F,l21247,7597.0,21000.0,2.7642490456759248,9.95129656443333
F,l21249,7623.0,21000.0,2.7548209366391183,9.917355371900824
F,l21250,7623.0,21000.0,2.7548209366391183,9.917355371900824
F,l21253,7669.0,21000.0,2.738297040031295,9.85786934411266
F,l21254,7674.0,21000.0,2.7365129007036746,9.851446442533229
F,l21255,7689.0,21000.0,2.731174404994148,9.83222785797893
F,l21256,7699.0,21000.0,2.7276269645408493,9.819457072347056
F,l21259,7751.0,21000.0,2.7093278286672686,9.753580183202166
F,l21260,7760.0,21000.0,2.706185567010309,9.742268041237114
F,l21261,7773.0,21000.0,2.7016595908915475,9.725974527209573
F,l21262,7776.0,21000.0,2.700617283950617,9.72222222222222
F,l21264,7787.0,21000.0,2.6968023629125466,9.708488506485168
F,l21265,7789.0,21000.0,2.696109898574913,9.705995634869687
F,l21266,7793.0,21000.0,2.694726036186321,9.701013730270756
F,l21268,7813.0,21000.0,2.687827979009344,9.676180724433635
F,l21269,7823.0,21000.0,2.684392176914227,9.663811836891218
F,l21270,7828.0,21000.0,2.682677567705672,9.65763924374042
F,l21271,7842.0,21000.0,2.677888293802601,9.640397857689363
F,l21273,7867.0,21000.0,2.6693784161688066,9.609762298207702
F,l21275,7886.0,21000.0,2.662946994674106,9.58660918082678
F,l21276,7929.0,21000.0,2.6485054861899355,9.534619750283769
F,l21279,7954.0,21000.0,2.6401810409856674,9.504651747548404
F,l21280,7955.0,21000.0,2.6398491514770583,9.50345694531741
F,l21281,7960.0,21000.0,2.6381909547738696,9.49748743718593
F,l21282,7975.0,21000.0,2.633228840125392,9.47962382445141
F,l21283,7976.0,21000.0,2.6328986960882648,9.478435305917754
F,l21285,8011.0,21000.0,2.6213955810760203,9.437024091873672
F,l21287,8029.0,21000.0,2.6155187445510024,9.415867480383609
F,l21288,8032.0,21000.0,2.614541832669323,9.412350597609562
F,l21289,8040.0,21000.0,2.611940298507463,9.402985074626866
F,l21290,8052.0,21000.0,2.608047690014903,9.38897168405365
F,l21291,8065.0,21000.0,2.603843769373837,9.373837569745817
F,l21293,8089.0,21000.0,2.596118185189764,9.34602546668315
F,l21294,8116.0,21000.0,2.5874815179891573,9.314933464760967
F,l21296,8117.0,21000.0,2.587162744856474,9.313785881483309
F,l21297,8137.0,21000.0,2.5808037360206466,9.290893449674329
F,l21299,8145.0,21000.0,2.578268876611418,9.281767955801106
F,l21300,8157.0,21000.0,2.574475910261125,9.268113276940053
F,l21302,8172.0,21000.0,2.569750367107196,9.251101321585905
F,l21303,8197.0,21000.0,2.5619128949615715,9.222886421861658
F,l21305,8213.0,21000.0,2.556921953001339,9.204919030804822
F,l21307,8246.0,21000.0,2.546689303904924,9.168081494057724
F,l21308,8251.0,21000.0,2.5451460429038906,9.162525754454006
F,l21309,8284.0,21000.0,2.5350072428778367,9.126026074360212
F,l21310,8288.0,21000.0,2.533783783783784,9.12162162162162
F,l21312,8290.0,21000.0,2.5331724969843186,9.119420989143547
F,l21314,8293.0,21000.0,2.532256119618956,9.116122030628242
F,l21315,8294.0,21000.0,2.5319508078128767,9.115022908126356
F,l21317,8304.0,21000.0,2.5289017341040463,9.104046242774563
F,l21318,8319.0,21000.0,2.5243418680129825,9.087630724846736
F,l21319,8329.0,21000.0,2.5213110817625166,9.07671989434506
F,l21320,8343.0,21000.0,2.5170801869831,9.061488673139158
F,l21323,8375.0,21000.0,2.5074626865671643,9.026865671641792
F,l21326,8406.0,21000.0,2.498215560314061,8.993576017130621
F,l21327,8447.0,21000.0,2.486089736000947,8.94992304960341
F,l21328,8455.0,21000.0,2.483737433471319,8.941454760496748
F,l21329,8520.0,21000.0,2.464788732394366,8.873239436619716
F,l21330,8578.0,21000.0,2.4481231056190254,8.813243180228492
F,l21335,8765.0,21000.0,2.3958927552766687,8.625213918996007
F,l21336,8814.0,21000.0,2.382573179033356,8.577263444520081
F,l21338,8889.0,21000.0,2.362470469119136,8.50489368882889
F,l21339,8933.0,21000.0,2.350833986342774,8.463002350833985
F,l21340,8993.0,21000.0,2.335149560769487,8.406538418770154
F,l21341,8994.0,21000.0,2.334889926617745,8.405603735823883
F,l21342,9033.0,21000.0,2.3248090335436733,8.369312520757225
F,l21343,9033.0,21000.0,2.3248090335436733,8.369312520757225
F,l21344,9038.0,21000.0,2.3235229032971896,8.364682451869884
F,l21345,9057.0,21000.0,2.3186485591255384,8.34713481285194
F,l21347,9108.0,21000.0,2.30566534914361,8.300395256916996
F,l21349,9157.0,21000.0,2.293327509009501,8.255979032434203
F,l21350,9170.0,21000.0,2.2900763358778624,8.244274809160304
F,l21354,9242.0,21000.0,2.272235446872972,8.180047608742697
F,l21355,9242.0,21000.0,2.272235446872972,8.180047608742697
F,l21356,9327.0,21000.0,2.251527822450949,8.105500160823416
F,l21357,9418.0,21000.0,2.229772775536208,8.027181991930346
F,l21358,9455.0,21000.0,2.22104706504495,7.9957694341618195
F,l21359,9463.0,21000.0,2.2191693965972736,7.989009827750185
F,l21361,9580.0,21000.0,2.192066805845512,7.89144050104384
F,l21363,9589.0,21000.0,2.1900093857545104,7.884033788716238
F,l21364,10240.0,21000.0,2.05078125,7.3828125
F,l21365,10347.0,21000.0,2.0295737895042043,7.306465642215135
F,l21366,10347.0,21000.0,2.0295737895042043,7.306465642215135
F,l21367,10466.0,21000.0,2.006497229122874,7.223390024842346
F,l21373,5709.0,21000.0,3.6784025223331582,13.24224908039937
M,l421,10062.0,42000.0,4.174120453190221,15.026833631484797
M,l422,11041.0,42000.0,3.8040032605742233,13.694411738067204
M,l423,11261.0,42000.0,3.7296865287274654,13.426871503418878
M,l424,11626.0,42000.0,3.612592465164287,13.005332874591431
M,l425,11697.0,42000.0,3.5906642728904847,12.926391382405743
M,l426,11698.0,42000.0,3.590357326038639,12.925286373739102
M,l427,11789.0,42000.0,3.562643141911952,12.825515310883029
M,l428,11814.0,42000.0,3.555104113763332,12.798374809547994
M,l429,11941.0,42000.0,3.517293359015158,12.66225609245457
M,l4210,11994.0,42000.0,3.5017508754377187,12.606303151575789
M,l4211,12051.0,42000.0,3.4851879512073687,12.546676624346528
M,l4212,12117.0,42000.0,3.466204506065858,12.47833622183709
M,l4213,12195.0,42000.0,3.4440344403444034,12.398523985239851
M,l4214,12277.0,42000.0,3.421031196546388,12.315712307566995
M,l4215,12290.0,42000.0,3.417412530512612,12.302685109845402
M,l4216,12396.0,42000.0,3.388189738625363,12.197483059051308
M,l4217,12430.0,42000.0,3.37892196299276,12.164119066773932
M,l4218,12499.0,42000.0,3.3602688215057204,12.096967757420591
M,l4219,12559.0,42000.0,3.3442153037662234,12.039175093558404
M,l4220,12617.0,42000.0,3.3288420385194577,11.983831338670049
M,l4221,12694.0,42000.0,3.308649755790137,11.911139120844492
M,l4222,12708.0,42000.0,3.305004721435316,11.898016997167138
M,l4223,12724.0,42000.0,3.3008487896887773,11.8830556428796
M,l4224,12821.0,42000.0,3.2758755167303644,11.793151860229312
M,l4225,12903.0,42000.0,3.255056963496861,11.7182050685887
M,l4226,13020.0,42000.0,3.225806451612903,11.61290322580645
M,l4228,13071.0,42000.0,3.213220105577232,11.567592380078034
M,l4229,13098.0,42000.0,3.20659642693541,11.543747136967475
M,l4230,13110.0,42000.0,3.203661327231121,11.533180778032037
M,l4231,13189.0,42000.0,3.1844719084085225,11.46409887027068
M,l4232,13369.0,42000.0,3.141596230084524,11.309746428304283
M,l4233,13373.0,42000.0,3.140656546773349,11.306363568384056
M,l4234,13439.0,42000.0,3.125232532182454,11.250837115856836
M,l4235,13464.0,42000.0,3.119429590017825,11.229946524064172
M,l4236,13587.0,42000.0,3.091190108191654,11.128284389489954
M,l4237,13605.0,42000.0,3.08710033076075,11.113561190738698
M,l4238,13646.0,42000.0,3.0778250036640773,11.080170013190678
M,l4239,13690.0,42000.0,3.0679327976625275,11.0445580715851
M,l4240,13871.0,42000.0,3.0278999351164297,10.900439766419147
M,l4242,13880.0,42000.0,3.025936599423631,10.893371757925072
M,l4243,13979.0,42000.0,3.0045067601402105,10.816224336504758
M,l4244,13981.0,42000.0,3.00407696159073,10.814677061726629
M,l4245,14074.0,42000.0,2.9842262327696463,10.743214437970726
M,l4246,14080.0,42000.0,2.9829545454545454,10.738636363636363
M,l4247,14081.0,42000.0,2.9827427029330305,10.73787373055891
M,l4248,14220.0,42000.0,2.953586497890296,10.632911392405065
M,l4249,14242.0,42000.0,2.9490240134812526,10.616486448532507
M,l4250,14268.0,42000.0,2.943650126156434,10.597140454163162
M,l4252,14393.0,42000.0,2.9180851802959773,10.505106649065516
M,l4253,14495.0,42000.0,2.89755087961366,10.431183166609175
M,l4254,14813.0,42000.0,2.835347330047931,10.207250388172552
M,l4255,14935.0,42000.0,2.812186139939739,10.12387010378306
M,l4256,15111.0,42000.0,2.7794322017073654,10.005955926146514
M,l4257,15112.0,42000.0,2.77924827951297,10.005293806246693
M,l4258,15247.0,42000.0,2.754640257099757,9.916704925559127
M,l4259,15314.0,42000.0,2.7425884811283794,9.873318532062164
M,l4261,15433.0,42000.0,2.721441067841638,9.797187844229896
M,l4262,15522.0,42000.0,2.7058368766911483,9.741012756088134
M,l4266,15649.0,42000.0,2.6838775640616013,9.661959230621765
M,l4267,15675.0,42000.0,2.6794258373205744,9.645933014354068
M,l4269,15759.0,42000.0,2.66514372739387,9.594517418617931
M,l4270,15774.0,42000.0,2.6626093571700267,9.585393685812097
M,l4271,15809.0,42000.0,2.6567145296982733,9.564172306913784
M,l4272,15891.0,42000.0,2.643005474797055,9.5148197092694
M,l4273,16030.0,42000.0,2.6200873362445414,9.432314410480348
M,l4274,16033.0,42000.0,2.6195970810203955,9.430549491673425
M,l4275,16058.0,42000.0,2.6155187445510024,9.415867480383609
M,l4276,16064.0,42000.0,2.614541832669323,9.412350597609562
M,l4277,16104.0,42000.0,2.608047690014903,9.38897168405365
M,l4280,16223.0,42000.0,2.588916969734328,9.32010109104358
M,l4281,16223.0,42000.0,2.588916969734328,9.32010109104358
M,l4284,16486.0,42000.0,2.547616159165353,9.171418172995269
M,l4288,16748.0,42000.0,2.5077621208502507,9.027943635060904
M,l4290,17042.0,42000.0,2.4644994718929705,8.872198098814694
M,l4292,17111.0,42000.0,2.4545613932558004,8.836421015720882
M,l4293,17126.0,42000.0,2.4524115380123788,8.828681536844565
M,l4294,17250.0,42000.0,2.4347826086956523,8.765217391304349
M,l4295,17495.0,42000.0,2.400685910260074,8.642469276936266
M,l4298,17754.0,42000.0,2.3656640757012504,8.516390672524501
M,l4299,18021.0,42000.0,2.330614283336108,8.39021142000999
M,l42101,18235.0,42000.0,2.3032629558541267,8.291746641074857
M,l42102,18324.0,42000.0,2.2920759659463,8.25147347740668
M,l42103,18565.0,42000.0,2.2623215728521413,8.144357662267709
M,l42104,18790.0,42000.0,2.2352315061202765,8.046833422032995
M,l42106,18867.0,42000.0,2.226109079344888,8.013992685641597
M,l42107,18985.0,42000.0,2.212272846984461,7.964182249144061
M,l42109,19531.0,42000.0,2.150427525472326,7.741539091700374
M,l42111,19704.0,42000.0,2.131546894031669,7.673568818514008
M,l42112,19895.0,42000.0,2.111083186730334,7.599899472229203
M,l42115,11414.0,42000.0,3.679691606798668,13.246889784475206
M,l42116,9465.0,42000.0,4.437400950871632,15.974643423137875
M,l42127,12596.0,42000.0,3.334391870435059,12.003810733566212
F,l4241,13879.0,42000.0,3.026154622090929,10.894156639527342
F,l4251,14367.0,42000.0,2.9233660471914806,10.52411776988933
F,l4260,15314.0,42000.0,2.7425884811283794,9.873318532062164
F,l4263,15554.0,42000.0,2.7002700270027,9.72097209720972
F,l4264,15614.0,42000.0,2.6898936851543485,9.683617266555656
F,l4265,15636.0,42000.0,2.686108979278588,9.669992325402916
F,l4268,15680.0,42000.0,2.6785714285714284,9.64285714285714
F,l4278,16124.0,42000.0,2.604812701562888,9.377325725626395
F,l4279,16204.0,42000.0,2.591952604295236,9.33102937546285
F,l4282,16258.0,42000.0,2.5833435846967645,9.300036904908351
F,l4283,16444.0,42000.0,2.5541230844076868,9.194843103867672
F,l4285,16542.0,42000.0,2.538991657598839,9.14036996735582
F,l4286,16636.0,42000.0,2.5246453474392885,9.088723250781438
F,l4287,16686.0,42000.0,2.5170801869831,9.061488673139158
F,l4289,16977.0,42000.0,2.473935324262237,8.906167167344055
F,l4291,17048.0,42000.0,2.4636320976067574,8.869075551384327
F,l4296,17650.0,42000.0,2.379603399433428,8.56657223796034
F,l4297,17737.0,42000.0,2.367931442746801,8.524553193888481
F,l42100,18039.0,42000.0,2.328288707799768,8.381839348079161
F,l42105,18792.0,42000.0,2.234993614303959,8.045977011494251
F,l42108,19444.0,42000.0,2.160049372557087,7.776177741205513
F,l42110,19663.0,42000.0,2.135991456034176,7.689569241723033
F,l42113,19909.0,42000.0,2.109598673966548,7.594555226279573
F,l42114,20006.0,42000.0,2.099370188943317,7.557732680195941
M,l5h0,932.0,5000.0,5.364806866952789,19.313304721030043
M,l5h1,944.0,5000.0,5.296610169491525,19.06779661016949
M,l5h2,995.0,5000.0,5.025125628140704,18.09045226130653
M,l5h3,1004.0,5000.0,4.9800796812749,17.92828685258964
M,l5h4,1056.0,5000.0,4.734848484848484,17.045454545454543
M,l5h5,1063.0,5000.0,4.703668861712136,16.93320790216369
M,l5h6,1068.0,5000.0,4.681647940074907,16.853932584269664
M,l5h7,1070.0,5000.0,4.672897196261682,16.822429906542055
M,l5h8,1091.0,5000.0,4.582951420714941,16.498625114573787
M,l5h9,1086.0,5000.0,4.6040515653775325,16.574585635359114
M,l5h11,1122.0,5000.0,4.45632798573975,16.0427807486631
M,l5h12,1130.0,5000.0,4.424778761061947,15.929203539823009
M,l5h13,1136.0,5000.0,4.401408450704225,15.845070422535212
M,l5h14,1138.0,5000.0,4.393673110720562,15.817223198594023
M,l5h15,1138.0,5000.0,4.393673110720562,15.817223198594023
