Gender,Name,Time,Distance,moyenne/athlete/3k,moyenne/générale/3k,Rapport(Athlete/moyenne)3k au KM,moyenne/athlete/5k,moyenne/générale/5k,Rapport(Athlete/moyenne)5k au km,moyenne/athlete/10k,moyenne/générale/10k,Rapport(Athlete/moyenne)10k au km,moyenne/athlete/21k,moyenne/générale/21k,Rapport(Athlete/moyenne)21k au km,moyenne/athlete/42k,moyenne/générale/42k,Rapport(Athlete/moyenne)42k au km,Score/athlete
M,l10358,4469.0,10000,,13.533718244803696,,,25.054648526077095,,74.48333333333333,53.85720108695652,2.062613224637681,,118.46145552560647,,,249.88817663817662,,2.062613224637681
M,l10359,4501.0,10000,,13.533718244803696,,,25.054648526077095,,75.01666666666667,53.85720108695652,2.1159465579710144,,118.46145552560647,,,249.88817663817662,,2.1159465579710144
M,l10360,4658.0,10000,,13.533718244803696,,,25.054648526077095,,77.63333333333334,53.85720108695652,2.377613224637682,,118.46145552560647,,,249.88817663817662,,2.377613224637682
M,l10362,4949.0,10000,,13.533718244803696,,,25.054648526077095,,82.48333333333333,53.85720108695652,2.8626132246376814,,118.46145552560647,,,249.88817663817662,,2.8626132246376814
M,l10363,4983.0,10000,,13.533718244803696,,,25.054648526077095,,83.05,53.85720108695652,2.9192798913043476,,118.46145552560647,,,249.88817663817662,,2.9192798913043476
F,l1057,2654.0,10000,,13.533718244803696,,,25.054648526077095,,44.233333333333334,53.85720108695652,-0.9623867753623188,,118.46145552560647,,,249.88817663817662,,-0.9623867753623188
F,l1060,2681.0,10000,,13.533718244803696,,,25.054648526077095,,44.68333333333333,53.85720108695652,-0.9173867753623192,,118.46145552560647,,,249.88817663817662,,-0.9173867753623192
F,l1065,2691.0,10000,,13.533718244803696,,,25.054648526077095,,44.85,53.85720108695652,-0.900720108695652,,118.46145552560647,,,249.88817663817662,,-0.900720108695652
F,l1067,2714.0,10000,,13.533718244803696,,,25.054648526077095,,45.233333333333334,53.85720108695652,-0.8623867753623188,,118.46145552560647,,,249.88817663817662,,-0.8623867753623188
F,l1068,2714.0,10000,,13.533718244803696,,,25.054648526077095,,45.233333333333334,53.85720108695652,-0.8623867753623188,,118.46145552560647,,,249.88817663817662,,-0.8623867753623188
F,l1073,2740.0,10000,,13.533718244803696,,,25.054648526077095,,45.666666666666664,53.85720108695652,-0.8190534420289858,,118.46145552560647,,,249.88817663817662,,-0.8190534420289858
F,l10100,2907.0,10000,,13.533718244803696,,,25.054648526077095,,48.45,53.85720108695652,-0.5407201086956519,,118.46145552560647,,,249.88817663817662,,-0.5407201086956519
F,l10102,2909.0,10000,,13.533718244803696,,,25.054648526077095,,48.483333333333334,53.85720108695652,-0.5373867753623187,,118.46145552560647,,,249.88817663817662,,-0.5373867753623187
F,l10107,2918.0,10000,,13.533718244803696,,,25.054648526077095,,48.63333333333333,53.85720108695652,-0.5223867753623189,,118.46145552560647,,,249.88817663817662,,-0.5223867753623189
F,l10110,2926.0,10000,,13.533718244803696,,,25.054648526077095,,48.766666666666666,53.85720108695652,-0.5090534420289856,,118.46145552560647,,,249.88817663817662,,-0.5090534420289856
F,l10128,2990.0,10000,,13.533718244803696,,,25.054648526077095,,49.833333333333336,53.85720108695652,-0.4023867753623186,,118.46145552560647,,,249.88817663817662,,-0.4023867753623186
F,l10146,3056.0,10000,,13.533718244803696,,,25.054648526077095,,50.93333333333333,53.85720108695652,-0.29238677536231916,,118.46145552560647,,,249.88817663817662,,-0.29238677536231916
F,l10147,3065.0,10000,,13.533718244803696,,,25.054648526077095,,51.083333333333336,53.85720108695652,-0.2773867753623186,,118.46145552560647,,,249.88817663817662,,-0.2773867753623186
F,l10150,3078.0,10000,,13.533718244803696,,,25.054648526077095,,51.3,53.85720108695652,-0.2557201086956525,,118.46145552560647,,,249.88817663817662,,-0.2557201086956525
F,l10152,3080.0,10000,,13.533718244803696,,,25.054648526077095,,51.333333333333336,53.85720108695652,-0.2523867753623186,,118.46145552560647,,,249.88817663817662,,-0.2523867753623186
F,l10155,3088.0,10000,,13.533718244803696,,,25.054648526077095,,51.46666666666667,53.85720108695652,-0.23905344202898532,,118.46145552560647,,,249.88817663817662,,-0.23905344202898532
F,l10158,3105.0,10000,,13.533718244803696,,,25.054648526077095,,51.75,53.85720108695652,-0.2107201086956522,,118.46145552560647,,,249.88817663817662,,-0.2107201086956522
F,l10159,3107.0,10000,,13.533718244803696,,,25.054648526077095,,51.78333333333333,53.85720108695652,-0.20738677536231903,,118.46145552560647,,,249.88817663817662,,-0.20738677536231903
F,l10165,3126.0,10000,,13.533718244803696,,,25.054648526077095,,52.1,53.85720108695652,-0.17572010869565205,,118.46145552560647,,,249.88817663817662,,-0.17572010869565205
F,l10169,3131.0,10000,,13.533718244803696,,,25.054648526077095,,52.18333333333333,53.85720108695652,-0.1673867753623192,,118.46145552560647,,,249.88817663817662,,-0.1673867753623192
F,l10178,3161.0,10000,,13.533718244803696,,,25.054648526077095,,52.68333333333333,53.85720108695652,-0.11738677536231919,,118.46145552560647,,,249.88817663817662,,-0.11738677536231919
F,l10182,3188.0,10000,,13.533718244803696,,,25.054648526077095,,53.13333333333333,53.85720108695652,-0.0723867753623189,,118.46145552560647,,,249.88817663817662,,-0.0723867753623189
F,l10186,3200.0,10000,,13.533718244803696,,,25.054648526077095,,53.333333333333336,53.85720108695652,-0.052386775362318616,,118.46145552560647,,,249.88817663817662,,-0.052386775362318616
F,l10190,3215.0,10000,,13.533718244803696,,,25.054648526077095,,53.583333333333336,53.85720108695652,-0.027386775362318615,,118.46145552560647,,,249.88817663817662,,-0.027386775362318615
F,l10193,3216.0,10000,,13.533718244803696,,,25.054648526077095,,53.6,53.85720108695652,-0.025720108695652045,,118.46145552560647,,,249.88817663817662,,-0.025720108695652045
F,l10197,3246.0,10000,,13.533718244803696,,,25.054648526077095,,54.1,53.85720108695652,0.024279891304347954,,118.46145552560647,,,249.88817663817662,,0.024279891304347954
F,l10198,3247.0,10000,,13.533718244803696,,,25.054648526077095,,54.11666666666667,53.85720108695652,0.025946557971014528,,118.46145552560647,,,249.88817663817662,,0.025946557971014528
F,l10206,3284.0,10000,,13.533718244803696,,,25.054648526077095,,54.733333333333334,53.85720108695652,0.08761322463768124,,118.46145552560647,,,249.88817663817662,,0.08761322463768124
F,l10211,3312.0,10000,,13.533718244803696,,,25.054648526077095,,55.2,53.85720108695652,0.1342798913043481,,118.46145552560647,,,249.88817663817662,,0.1342798913043481
F,l10212,3315.0,10000,,13.533718244803696,,,25.054648526077095,,55.25,53.85720108695652,0.1392798913043478,,118.46145552560647,,,249.88817663817662,,0.1392798913043478
F,l10213,3317.0,10000,,13.533718244803696,,,25.054648526077095,,55.28333333333333,53.85720108695652,0.14261322463768095,,118.46145552560647,,,249.88817663817662,,0.14261322463768095
F,l10215,3325.0,10000,,13.533718244803696,,,25.054648526077095,,55.416666666666664,53.85720108695652,0.15594655797101425,,118.46145552560647,,,249.88817663817662,,0.15594655797101425
F,l10218,3332.0,10000,,13.533718244803696,,,25.054648526077095,,55.53333333333333,53.85720108695652,0.16761322463768097,,118.46145552560647,,,249.88817663817662,,0.16761322463768097
F,l10220,3334.0,10000,,13.533718244803696,,,25.054648526077095,,55.56666666666667,53.85720108695652,0.17094655797101482,,118.46145552560647,,,249.88817663817662,,0.17094655797101482
F,l10224,3350.0,10000,,13.533718244803696,,,25.054648526077095,,55.833333333333336,53.85720108695652,0.19761322463768138,,118.46145552560647,,,249.88817663817662,,0.19761322463768138
F,l10225,3351.0,10000,,13.533718244803696,,,25.054648526077095,,55.85,53.85720108695652,0.19927989130434795,,118.46145552560647,,,249.88817663817662,,0.19927989130434795
F,l10230,3372.0,10000,,13.533718244803696,,,25.054648526077095,,56.2,53.85720108695652,0.2342798913043481,,118.46145552560647,,,249.88817663817662,,0.2342798913043481
F,l10232,3376.0,10000,,13.533718244803696,,,25.054648526077095,,56.266666666666666,53.85720108695652,0.24094655797101439,,118.46145552560647,,,249.88817663817662,,0.24094655797101439
F,l10234,3380.0,10000,,13.533718244803696,,,25.054648526077095,,56.333333333333336,53.85720108695652,0.24761322463768137,,118.46145552560647,,,249.88817663817662,,0.24761322463768137
F,l10235,3386.0,10000,,13.533718244803696,,,25.054648526077095,,56.43333333333333,53.85720108695652,0.2576132246376808,,118.46145552560647,,,249.88817663817662,,0.2576132246376808
F,l10242,3394.0,10000,,13.533718244803696,,,25.054648526077095,,56.56666666666667,53.85720108695652,0.2709465579710148,,118.46145552560647,,,249.88817663817662,,0.2709465579710148
F,l10246,3399.0,10000,,13.533718244803696,,,25.054648526077095,,56.65,53.85720108695652,0.27927989130434766,,118.46145552560647,,,249.88817663817662,,0.27927989130434766
F,l10251,3437.0,10000,,13.533718244803696,,,25.054648526077095,,57.28333333333333,53.85720108695652,0.34261322463768096,,118.46145552560647,,,249.88817663817662,,0.34261322463768096
F,l10252,3442.0,10000,,13.533718244803696,,,25.054648526077095,,57.36666666666667,53.85720108695652,0.35094655797101454,,118.46145552560647,,,249.88817663817662,,0.35094655797101454
F,l10253,3448.0,10000,,13.533718244803696,,,25.054648526077095,,57.46666666666667,53.85720108695652,0.36094655797101466,,118.46145552560647,,,249.88817663817662,,0.36094655797101466
F,l10256,3462.0,10000,,13.533718244803696,,,25.054648526077095,,57.7,53.85720108695652,0.3842798913043481,,118.46145552560647,,,249.88817663817662,,0.3842798913043481
F,l10257,3464.0,10000,,13.533718244803696,,,25.054648526077095,,57.733333333333334,53.85720108695652,0.3876132246376812,,118.46145552560647,,,249.88817663817662,,0.3876132246376812
F,l10263,3485.0,10000,,13.533718244803696,,,25.054648526077095,,58.083333333333336,53.85720108695652,0.42261322463768136,,118.46145552560647,,,249.88817663817662,,0.42261322463768136
F,l10269,3514.0,10000,,13.533718244803696,,,25.054648526077095,,58.56666666666667,53.85720108695652,0.4709465579710148,,118.46145552560647,,,249.88817663817662,,0.4709465579710148
F,l10270,3516.0,10000,,13.533718244803696,,,25.054648526077095,,58.6,53.85720108695652,0.47427989130434794,,118.46145552560647,,,249.88817663817662,,0.47427989130434794
F,l10275,3582.0,10000,,13.533718244803696,,,25.054648526077095,,59.7,53.85720108695652,0.5842798913043481,,118.46145552560647,,,249.88817663817662,,0.5842798913043481
F,l10276,3587.0,10000,,13.533718244803696,,,25.054648526077095,,59.78333333333333,53.85720108695652,0.592613224637681,,118.46145552560647,,,249.88817663817662,,0.592613224637681
F,l10279,3597.0,10000,,13.533718244803696,,,25.054648526077095,,59.95,53.85720108695652,0.6092798913043481,,118.46145552560647,,,249.88817663817662,,0.6092798913043481
F,l10282,3631.0,10000,,13.533718244803696,,,25.054648526077095,,60.516666666666666,53.85720108695652,0.6659465579710144,,118.46145552560647,,,249.88817663817662,,0.6659465579710144
F,l10283,3644.0,10000,,13.533718244803696,,,25.054648526077095,,60.733333333333334,53.85720108695652,0.6876132246376813,,118.46145552560647,,,249.88817663817662,,0.6876132246376813
F,l10286,3654.0,10000,,13.533718244803696,,,25.054648526077095,,60.9,53.85720108695652,0.7042798913043476,,118.46145552560647,,,249.88817663817662,,0.7042798913043476
F,l10292,3689.0,10000,,13.533718244803696,,,25.054648526077095,,61.483333333333334,53.85720108695652,0.7626132246376812,,118.46145552560647,,,249.88817663817662,,0.7626132246376812
F,l10293,3690.0,10000,,13.533718244803696,,,25.054648526077095,,61.5,53.85720108695652,0.7642798913043478,,118.46145552560647,,,249.88817663817662,,0.7642798913043478
F,l10295,3733.0,10000,,13.533718244803696,,,25.054648526077095,,62.21666666666667,53.85720108695652,0.8359465579710147,,118.46145552560647,,,249.88817663817662,,0.8359465579710147
F,l10297,3740.0,10000,,13.533718244803696,,,25.054648526077095,,62.333333333333336,53.85720108695652,0.8476132246376814,,118.46145552560647,,,249.88817663817662,,0.8476132246376814
F,l10298,3741.0,10000,,13.533718244803696,,,25.054648526077095,,62.35,53.85720108695652,0.849279891304348,,118.46145552560647,,,249.88817663817662,,0.849279891304348
F,l10299,3744.0,10000,,13.533718244803696,,,25.054648526077095,,62.4,53.85720108695652,0.8542798913043477,,118.46145552560647,,,249.88817663817662,,0.8542798913043477
F,l10300,3753.0,10000,,13.533718244803696,,,25.054648526077095,,62.55,53.85720108695652,0.8692798913043476,,118.46145552560647,,,249.88817663817662,,0.8692798913043476
F,l10303,3777.0,10000,,13.533718244803696,,,25.054648526077095,,62.95,53.85720108695652,0.909279891304348,,118.46145552560647,,,249.88817663817662,,0.909279891304348
F,l10305,3781.0,10000,,13.533718244803696,,,25.054648526077095,,63.016666666666666,53.85720108695652,0.9159465579710144,,118.46145552560647,,,249.88817663817662,,0.9159465579710144
F,l10306,3791.0,10000,,13.533718244803696,,,25.054648526077095,,63.18333333333333,53.85720108695652,0.9326132246376808,,118.46145552560647,,,249.88817663817662,,0.9326132246376808
F,l10308,3807.0,10000,,13.533718244803696,,,25.054648526077095,,63.45,53.85720108695652,0.9592798913043481,,118.46145552560647,,,249.88817663817662,,0.9592798913043481
F,l10309,3821.0,10000,,13.533718244803696,,,25.054648526077095,,63.68333333333333,53.85720108695652,0.9826132246376809,,118.46145552560647,,,249.88817663817662,,0.9826132246376809
F,l10311,3836.0,10000,,13.533718244803696,,,25.054648526077095,,63.93333333333333,53.85720108695652,1.0076132246376808,,118.46145552560647,,,249.88817663817662,,1.0076132246376808
F,l10317,3938.0,10000,,13.533718244803696,,,25.054648526077095,,65.63333333333334,53.85720108695652,1.1776132246376818,,118.46145552560647,,,249.88817663817662,,1.1776132246376818
F,l10318,3938.0,10000,,13.533718244803696,,,25.054648526077095,,65.63333333333334,53.85720108695652,1.1776132246376818,,118.46145552560647,,,249.88817663817662,,1.1776132246376818
F,l10320,3947.0,10000,,13.533718244803696,,,25.054648526077095,,65.78333333333333,53.85720108695652,1.192613224637681,,118.46145552560647,,,249.88817663817662,,1.192613224637681
F,l10321,3955.0,10000,,13.533718244803696,,,25.054648526077095,,65.91666666666667,53.85720108695652,1.205946557971015,,118.46145552560647,,,249.88817663817662,,1.205946557971015
F,l10326,3985.0,10000,,13.533718244803696,,,25.054648526077095,,66.41666666666667,53.85720108695652,1.255946557971015,,118.46145552560647,,,249.88817663817662,,1.255946557971015
F,l10329,3992.0,10000,,13.533718244803696,,,25.054648526077095,,66.53333333333333,53.85720108695652,1.267613224637681,,118.46145552560647,,,249.88817663817662,,1.267613224637681
F,l10330,3995.0,10000,,13.533718244803696,,,25.054648526077095,,66.58333333333333,53.85720108695652,1.2726132246376807,,118.46145552560647,,,249.88817663817662,,1.2726132246376807
F,l10331,4000.0,10000,,13.533718244803696,,,25.054648526077095,,66.66666666666667,53.85720108695652,1.2809465579710149,,118.46145552560647,,,249.88817663817662,,1.2809465579710149
F,l10332,4010.0,10000,,13.533718244803696,,,25.054648526077095,,66.83333333333333,53.85720108695652,1.2976132246376806,,118.46145552560647,,,249.88817663817662,,1.2976132246376806
F,l10334,4020.0,10000,,13.533718244803696,,,25.054648526077095,,67.0,53.85720108695652,1.3142798913043479,,118.46145552560647,,,249.88817663817662,,1.3142798913043479
F,l10337,4028.0,10000,,13.533718244803696,,,25.054648526077095,,67.13333333333334,53.85720108695652,1.3276132246376817,,118.46145552560647,,,249.88817663817662,,1.3276132246376817
F,l10338,4032.0,10000,,13.533718244803696,,,25.054648526077095,,67.2,53.85720108695652,1.334279891304348,,118.46145552560647,,,249.88817663817662,,1.334279891304348
F,l10339,4034.0,10000,,13.533718244803696,,,25.054648526077095,,67.23333333333333,53.85720108695652,1.3376132246376813,,118.46145552560647,,,249.88817663817662,,1.3376132246376813
F,l10343,4060.0,10000,,13.533718244803696,,,25.054648526077095,,67.66666666666667,53.85720108695652,1.380946557971015,,118.46145552560647,,,249.88817663817662,,1.380946557971015
F,l10346,4077.0,10000,,13.533718244803696,,,25.054648526077095,,67.95,53.85720108695652,1.409279891304348,,118.46145552560647,,,249.88817663817662,,1.409279891304348
F,l10347,4079.0,10000,,13.533718244803696,,,25.054648526077095,,67.98333333333333,53.85720108695652,1.4126132246376812,,118.46145552560647,,,249.88817663817662,,1.4126132246376812
F,l10350,4220.0,10000,,13.533718244803696,,,25.054648526077095,,70.33333333333333,53.85720108695652,1.6476132246376807,,118.46145552560647,,,249.88817663817662,,1.6476132246376807
F,l10351,4253.0,10000,,13.533718244803696,,,25.054648526077095,,70.88333333333334,53.85720108695652,1.7026132246376817,,118.46145552560647,,,249.88817663817662,,1.7026132246376817
F,l10352,4253.0,10000,,13.533718244803696,,,25.054648526077095,,70.88333333333334,53.85720108695652,1.7026132246376817,,118.46145552560647,,,249.88817663817662,,1.7026132246376817
F,l10353,4342.0,10000,,13.533718244803696,,,25.054648526077095,,72.36666666666666,53.85720108695652,1.8509465579710138,,118.46145552560647,,,249.88817663817662,,1.8509465579710138
F,l10354,4360.0,10000,,13.533718244803696,,,25.054648526077095,,72.66666666666667,53.85720108695652,1.880946557971015,,118.46145552560647,,,249.88817663817662,,1.880946557971015
F,l10356,4414.0,10000,,13.533718244803696,,,25.054648526077095,,73.56666666666666,53.85720108695652,1.9709465579710141,,118.46145552560647,,,249.88817663817662,,1.9709465579710141
F,l10357,4424.0,10000,,13.533718244803696,,,25.054648526077095,,73.73333333333333,53.85720108695652,1.9876132246376812,,118.46145552560647,,,249.88817663817662,,1.9876132246376812
F,l10361,4667.0,10000,,13.533718244803696,,,25.054648526077095,,77.78333333333333,53.85720108695652,2.392613224637681,,118.46145552560647,,,249.88817663817662,,2.392613224637681
F,l10364,5414.0,10000,,13.533718244803696,,,25.054648526077095,,90.23333333333333,53.85720108695652,3.6376132246376813,,118.46145552560647,,,249.88817663817662,,3.6376132246376813
F,l10365,5660.0,10000,,13.533718244803696,,,25.054648526077095,,94.33333333333333,53.85720108695652,4.047613224637681,,118.46145552560647,,,249.88817663817662,,4.047613224637681
M,l210,4477.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,74.61666666666666,118.46145552560647,-2.087847088520943,,249.88817663817662,,-2.087847088520943
M,l211,4627.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,77.11666666666666,118.46145552560647,-1.9687994694733242,,249.88817663817662,,-1.9687994694733242
M,l212,4676.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,77.93333333333334,118.46145552560647,-1.9299105805844348,,249.88817663817662,,-1.9299105805844348
M,l213,4747.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,79.11666666666666,118.46145552560647,-1.8735613742352288,,249.88817663817662,,-1.8735613742352288
M,l214,4796.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,79.93333333333334,118.46145552560647,-1.8346724853463396,,249.88817663817662,,-1.8346724853463396
M,l215,4808.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,80.13333333333334,118.46145552560647,-1.82514867582253,,249.88817663817662,,-1.82514867582253
M,l216,4885.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,81.41666666666667,118.46145552560647,-1.7640375647114188,,249.88817663817662,,-1.7640375647114188
M,l217,4948.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,82.46666666666667,118.46145552560647,-1.714037564711419,,249.88817663817662,,-1.714037564711419
M,l218,4966.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,82.76666666666667,118.46145552560647,-1.6997518504257048,,249.88817663817662,,-1.6997518504257048
M,l219,5066.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,84.43333333333334,118.46145552560647,-1.6203867710606252,,249.88817663817662,,-1.6203867710606252
M,l2110,5084.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,84.73333333333333,118.46145552560647,-1.6061010567749112,,249.88817663817662,,-1.6061010567749112
M,l2111,5139.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,85.65,118.46145552560647,-1.5624502631241173,,249.88817663817662,,-1.5624502631241173
M,l2112,5187.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,86.45,118.46145552560647,-1.5243550250288793,,249.88817663817662,,-1.5243550250288793
M,l2113,5200.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,86.66666666666667,118.46145552560647,-1.5140375647114188,,249.88817663817662,,-1.5140375647114188
M,l2114,5232.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,87.2,118.46145552560647,-1.4886407393145935,,249.88817663817662,,-1.4886407393145935
M,l2115,5285.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,88.08333333333333,118.46145552560647,-1.4465772472511018,,249.88817663817662,,-1.4465772472511018
M,l2116,5312.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,88.53333333333333,118.46145552560647,-1.4251486758225302,,249.88817663817662,,-1.4251486758225302
M,l2117,5331.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,88.85,118.46145552560647,-1.4100693107431654,,249.88817663817662,,-1.4100693107431654
M,l2118,5341.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,89.01666666666667,118.46145552560647,-1.4021328028066573,,249.88817663817662,,-1.4021328028066573
M,l2119,5377.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,89.61666666666666,118.46145552560647,-1.3735613742352288,,249.88817663817662,,-1.3735613742352288
M,l2120,5379.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,89.65,118.46145552560647,-1.3719740726479268,,249.88817663817662,,-1.3719740726479268
M,l2121,5397.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,89.95,118.46145552560647,-1.3576883583622126,,249.88817663817662,,-1.3576883583622126
M,l2122,5404.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,90.06666666666666,118.46145552560647,-1.3521328028066573,,249.88817663817662,,-1.3521328028066573
M,l2123,5419.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,90.31666666666666,118.46145552560647,-1.3402280409018954,,249.88817663817662,,-1.3402280409018954
M,l2124,5432.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,90.53333333333333,118.46145552560647,-1.3299105805844351,,249.88817663817662,,-1.3299105805844351
M,l2125,5439.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,90.65,118.46145552560647,-1.3243550250288791,,249.88817663817662,,-1.3243550250288791
M,l2127,5476.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.26666666666667,118.46145552560647,-1.2949899456638,,249.88817663817662,,-1.2949899456638
M,l2128,5482.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.36666666666666,118.46145552560647,-1.2902280409018956,,249.88817663817662,,-1.2902280409018956
M,l2129,5484.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.4,118.46145552560647,-1.2886407393145933,,249.88817663817662,,-1.2886407393145933
M,l2130,5492.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.53333333333333,118.46145552560647,-1.2822915329653874,,249.88817663817662,,-1.2822915329653874
M,l2131,5496.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.6,118.46145552560647,-1.2791169297907845,,249.88817663817662,,-1.2791169297907845
M,l2132,5517.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,91.95,118.46145552560647,-1.2624502631241175,,249.88817663817662,,-1.2624502631241175
M,l2133,5527.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,92.11666666666666,118.46145552560647,-1.25451375518761,,249.88817663817662,,-1.25451375518761
M,l2134,5529.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,92.15,118.46145552560647,-1.2529264536003077,,249.88817663817662,,-1.2529264536003077
M,l2135,5541.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,92.35,118.46145552560647,-1.2434026440764987,,249.88817663817662,,-1.2434026440764987
M,l2136,5563.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,92.71666666666667,118.46145552560647,-1.2259423266161809,,249.88817663817662,,-1.2259423266161809
M,l2137,5567.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,92.78333333333333,118.46145552560647,-1.222767723441578,,249.88817663817662,,-1.222767723441578
M,l2138,5587.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,93.11666666666666,118.46145552560647,-1.2068947075685623,,249.88817663817662,,-1.2068947075685623
M,l2139,5614.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,93.56666666666666,118.46145552560647,-1.1854661361399907,,249.88817663817662,,-1.1854661361399907
M,l2140,5615.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,93.58333333333333,118.46145552560647,-1.18467248534634,,249.88817663817662,,-1.18467248534634
M,l2141,5616.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,93.6,118.46145552560647,-1.1838788345526892,,249.88817663817662,,-1.1838788345526892
M,l2142,5632.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,93.86666666666666,118.46145552560647,-1.1711804218542765,,249.88817663817662,,-1.1711804218542765
M,l2143,5642.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,94.03333333333333,118.46145552560647,-1.1632439139177684,,249.88817663817662,,-1.1632439139177684
M,l2144,5647.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,94.11666666666666,118.46145552560647,-1.1592756599495146,,249.88817663817662,,-1.1592756599495146
M,l2145,5686.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,94.76666666666667,118.46145552560647,-1.1283232789971334,,249.88817663817662,,-1.1283232789971334
M,l2146,5703.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.05,118.46145552560647,-1.11483121550507,,249.88817663817662,,-1.11483121550507
M,l2147,5704.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.06666666666666,118.46145552560647,-1.1140375647114193,,249.88817663817662,,-1.1140375647114193
M,l2148,5711.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.18333333333334,118.46145552560647,-1.1084820091558634,,249.88817663817662,,-1.1084820091558634
M,l2149,5712.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.2,118.46145552560647,-1.1076883583622126,,249.88817663817662,,-1.1076883583622126
M,l2150,5748.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.8,118.46145552560647,-1.0791169297907843,,249.88817663817662,,-1.0791169297907843
M,l2151,5753.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,95.88333333333334,118.46145552560647,-1.07514867582253,,249.88817663817662,,-1.07514867582253
M,l2152,5760.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,96.0,118.46145552560647,-1.0695931202669746,,249.88817663817662,,-1.0695931202669746
M,l2154,5777.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,96.28333333333333,118.46145552560647,-1.0561010567749112,,249.88817663817662,,-1.0561010567749112
M,l2156,5812.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,96.86666666666666,118.46145552560647,-1.0283232789971337,,249.88817663817662,,-1.0283232789971337
M,l2159,5846.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,97.43333333333334,118.46145552560647,-1.0013391520130062,,249.88817663817662,,-1.0013391520130062
M,l2160,5879.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,97.98333333333333,118.46145552560647,-0.9751486758225302,,249.88817663817662,,-0.9751486758225302
M,l2162,5907.0,21000,,13.533718244803696,,,25.054648526077095,,,53.85720108695652,,98.45,118.46145552560647,-0.9529264536003078,,249.88817663817662,,-0.9529264536003078
